date	open	high	low	close	price	total_volume	market_cap	price_change_pct	market_cap_rank	circulating_supply	month	year	quarter	day_of_week	rolling_7d_avg	rolling_30d_avg	volatility_7d	volume_usd
11/3/2023	2414.04	2468.4	2361.57	2383.62	2383.62	10209155585	2.86034E+11	-3.1034	2	119942812	November	2023	Q4	Friday	2421.69	2344.09	33.8126	10209155585
11/4/2023	2627.84	2691.59	2556.2	2596.74	2596.74	13707014015	3.11609E+11	8.2075	2	120170478	November	2023	Q4	Saturday	2446.04	2356.84	74.5333	13707014015
11/5/2023	2511.61	2541.44	2470.92	2492.2	2492.2	7087950520	2.99064E+11	-4.1949	2	119891471	November	2023	Q4	Sunday	2455.11	2364.84	75.9235	7087950520
11/6/2023	2344.33	2400.64	2296.74	2365.89	2365.89	11660656238	2.83907E+11	-5.3388	2	120053745	November	2023	Q4	Monday	2444.15	2366.75	83.2155	11660656238
11/7/2023	2529.81	2585.57	2502.61	2520.71	2520.71	14393514821	3.02485E+11	6.1419	2	119888830	November	2023	Q4	Tuesday	2466.14	2375.3	79.628	14393514821
11/8/2023	2383.95	2485.82	2342.56	2397.29	2397.29	12333467477	2.87674E+11	-5.1484	2	119928668	November	2023	Q4	Wednesday	2459.15	2382.4	83.7101	12333467477
11/9/2023	2503.8	2576.88	2443.86	2545.39	2545.39	11026682010	3.05446E+11	5.8184	2	120139217	November	2023	Q4	Thursday	2471.69	2389.99	89.7943	11026682010
11/10/2023	2625.45	2651.56	2495.87	2582.35	2582.35	19907725833	3.09881E+11	1.4313	2	120091545	November	2023	Q4	Friday	2500.08	2401.7	88.7177	19907725833
11/11/2023	2396	2497.22	2366.81	2431.32	2431.32	18204721432	2.91758E+11	-6.2117	2	119838160	November	2023	Q4	Saturday	2476.45	2404.13	80.313	18204721432
11/12/2023	2627.92	2660.58	2540.86	2581.43	2581.43	14351089372	3.09772E+11	5.8152	2	119971481	November	2023	Q4	Sunday	2489.2	2415.15	89.7556	14351089372
11/13/2023	2539.35	2569.29	2476.55	2544.85	2544.85	13540660418	3.05381E+11	-1.4377	2	119811668	November	2023	Q4	Monday	2514.76	2418.21	72.6335	13540660418
11/14/2023	2552.56	2662.81	2524.5	2585.11	2585.11	14309907197	3.10214E+11	1.5577	2	119992356	November	2023	Q4	Tuesday	2523.96	2428.68	77.4323	14309907197
11/15/2023	2683.17	2777.3	2625.34	2678.68	2678.68	8019681617	3.21442E+11	3.4931	2	120064974	November	2023	Q4	Wednesday	2564.16	2440.9	73.6597	8019681617
11/16/2023	2552.48	2543.35	2490.88	2514.96	2514.96	10927066149	3.01795E+11	-6.51	2	119847401	November	2023	Q4	Thursday	2559.81	2444.47	75.8185	10927066149
11/17/2023	2505.06	2515.05	2392.57	2482	2482	5591892993	2.9784E+11	-1.328	2	119915554	November	2023	Q4	Friday	2545.48	2452.23	80.2073	5591892993
11/18/2023	2509.3	2575.57	2427.48	2478.9	2478.9	12133190562	2.97468E+11	-0.1251	2	119959135	November	2023	Q4	Saturday	2552.28	2455.83	70.3283	12133190562
11/19/2023	2508.44	2520.86	2463.17	2492.61	2492.61	13145368759	2.99113E+11	0.5499	2	120167812	November	2023	Q4	Sunday	2539.59	2456.84	72.1796	13145368759
11/20/2023	2579.25	2648.9	2513.82	2559.56	2559.56	8416246042	3.07147E+11	2.6158	2	120197302	November	2023	Q4	Monday	2541.69	2467.68	72.5715	8416246042
11/21/2023	2637.25	2658.74	2550.21	2600.92	2600.92	19460432707	3.1211E+11	1.5901	2	119817965	November	2023	Q4	Tuesday	2543.95	2474.94	74.3718	19460432707
11/22/2023	2577.63	2639.25	2515.27	2603.7	2603.7	18641819164	3.12444E+11	0.1067	2	120104403	November	2023	Q4	Wednesday	2533.24	2481.92	54.4691	18641819164
11/23/2023	2654.58	2749.92	2574.24	2655.71	2655.71	15832148532	3.18685E+11	1.9584	2	119948690	November	2023	Q4	Thursday	2553.34	2489.05	70.2817	15832148532
11/24/2023	2569.6	2652.07	2515.61	2598.57	2598.57	13000799431	3.11829E+11	-2.1987	2	119956983	November	2023	Q4	Friday	2570	2499.47	64.0984	13000799431
11/25/2023	2774.94	2784.5	2707.18	2721.84	2721.84	18049537395	3.26621E+11	4.5289	2	120101706	November	2023	Q4	Saturday	2604.7	2514.03	71.8545	18049537395
11/26/2023	2638.49	2638	2541.72	2592.44	2592.44	6959785157	3.11093E+11	-4.9917	2	120167371	November	2023	Q4	Sunday	2618.96	2519.17	53.4487	6959785157
11/27/2023	2786.98	2912.41	2777.26	2839.29	2839.29	16857646914	3.40715E+11	8.6942	2	120180371	November	2023	Q4	Monday	2658.92	2532.93	92.1751	16857646914
11/28/2023	2701.85	2708.55	2664.61	2679.81	2679.81	6872312210	3.21578E+11	-5.9511	2	120030849	November	2023	Q4	Tuesday	2670.19	2541.3	88.6568	6872312210
11/29/2023	2612.98	2617.29	2533.07	2569.28	2569.28	16913159938	3.08313E+11	-4.3021	2	119942848	November	2023	Q4	Wednesday	2665.28	2545.53	93.7667	16913159938
11/30/2023	2527.57	2659.95	2479.35	2560.28	2560.28	9136513524	3.07233E+11	-0.3515	2	120115020	November	2023	Q4	Thursday	2651.64	2551.97	101.9681	9136513524
12/1/2023	2699.97	2730.44	2666.26	2692.65	2692.65	18156358715	3.23118E+11	4.916	2	119900401	December	2023	Q4	Friday	2665.08	2560.19	99.9876	18156358715
12/2/2023	2688.22	2718.27	2581.51	2644.27	2644.27	19160631407	3.17313E+11	-1.8295	2	120025630	December	2023	Q4	Saturday	2654	2566.41	96.8999	19160631407
12/3/2023	2676.52	2772.04	2693.18	2727.36	2727.36	7231939541	3.27283E+11	3.0465	2	119943431	December	2023	Q4	Sunday	2673.28	2577.87	96.0281	7231939541
12/4/2023	2737.63	2803.29	2701.45	2716.18	2716.18	11940134076	3.25942E+11	-0.4116	2	120062652	December	2023	Q4	Monday	2655.69	2581.85	67.6309	11940134076
12/5/2023	2658.83	2706.24	2644.53	2680.56	2680.56	19714810672	3.21668E+11	-1.3287	2	119896160	December	2023	Q4	Tuesday	2655.8	2588.13	67.676	19714810672
12/6/2023	2671.29	2728.99	2523.85	2626.7	2626.7	12251111540	3.15203E+11	-2.0508	2	119876637	December	2023	Q4	Wednesday	2664	2596.82	58.2676	12251111540
12/7/2023	2629.92	2635.18	2495.96	2581.28	2581.28	17953212838	3.09753E+11	-1.7595	2	120167296	December	2023	Q4	Thursday	2667	2598.84	52.2693	17953212838
12/8/2023	2722.28	2710.22	2571.54	2674.75	2674.75	13830972832	3.20969E+11	3.4944	2	119840721	December	2023	Q4	Friday	2664.44	2608.09	51.2328	13830972832
12/9/2023	2784.07	2808.05	2725.43	2786.95	2786.95	10629948619	3.34434E+11	4.026	2	120002383	December	2023	Q4	Saturday	2684.83	2616.14	67.6285	10629948619
12/10/2023	2783.23	2773.52	2719.25	2743.5	2743.5	9286753333	3.2922E+11	-1.5837	2	119888341	December	2023	Q4	Sunday	2687.13	2621.52	69.5677	9286753333
12/11/2023	2670.92	2695.71	2570.91	2634.61	2634.61	8048346366	3.16154E+11	-4.133	2	119815572	December	2023	Q4	Monday	2675.48	2628.29	70.7132	8048346366
12/12/2023	2736.04	2802.27	2698.37	2755.98	2755.98	16426972871	3.30718E+11	4.4039	2	119814408	December	2023	Q4	Tuesday	2686.25	2634.11	77.0759	16426972871
12/13/2023	2817.35	2875.34	2684.68	2780.76	2780.76	10798107602	3.33692E+11	0.8912	2	119870089	December	2023	Q4	Wednesday	2708.26	2641.97	79.2029	10798107602
12/14/2023	2637.23	2740.95	2664.33	2686.99	2686.99	12669131933	3.22439E+11	-3.4899	2	120146708	December	2023	Q4	Thursday	2723.36	2645.37	58.2672	12669131933
12/15/2023	2788.4	2815.77	2716.35	2777.71	2777.71	12384882200	3.33325E+11	3.2658	2	119912991	December	2023	Q4	Friday	2738.07	2648.67	56.9304	12384882200
12/16/2023	2747.72	2851.6	2749.24	2777.72	2777.72	13659185438	3.33326E+11	0.0004	2	120180184	December	2023	Q4	Saturday	2736.75	2657.43	55.7033	13659185438
12/17/2023	2648.4	2769.18	2645.21	2689.21	2689.21	17983657184	3.22705E+11	-3.2911	2	120032649	December	2023	Q4	Sunday	2729	2664.34	58.3251	17983657184
12/18/2023	2769.13	2847.35	2730.02	2816.8	2816.8	19711090154	3.38016E+11	4.5295	2	119974646	December	2023	Q4	Monday	2755.02	2675.6	49.1077	19711090154
12/19/2023	2862.8	2871.37	2778.97	2840.5	2840.5	11113763129	3.4086E+11	0.8344	2	120032036	December	2023	Q4	Tuesday	2767.1	2687.2	58.8134	11113763129
12/20/2023	2871.16	2907.83	2837.21	2889.67	2889.67	17412783832	3.4676E+11	1.7016	2	120006679	December	2023	Q4	Wednesday	2782.66	2698.2	75.1628	17412783832
12/21/2023	2920.67	2983.73	2840.21	2894.65	2894.65	16467916920	3.47358E+11	0.1719	2	120103511	December	2023	Q4	Thursday	2812.32	2707.99	72.0261	16467916920
12/22/2023	2660.3	2783.81	2650.29	2707.37	2707.37	13602934272	3.24884E+11	-6.9174	2	119912998	December	2023	Q4	Friday	2802.27	2711.45	81.8909	13602934272
12/23/2023	2729.4	2809.14	2660.42	2749.71	2749.71	19340707154	3.29966E+11	1.54	2	119941220	December	2023	Q4	Saturday	2798.27	2714.58	83.9492	19340707154
12/24/2023	2877.56	2972.27	2768.95	2873.02	2873.02	8007117733	3.44762E+11	4.2918	2	120157638	December	2023	Q4	Sunday	2824.53	2723.73	72.0539	8007117733
12/25/2023	2913.4	2975.52	2769.22	2879.91	2879.91	6638963155	3.45589E+11	0.2393	2	120178583	December	2023	Q4	Monday	2833.55	2729	74.8205	6638963155
12/26/2023	2865.98	2960.49	2792.97	2886.91	2886.91	17809429504	3.46429E+11	0.2426	2	120157023	December	2023	Q4	Tuesday	2840.18	2738.81	77.5459	17809429504
12/27/2023	3176.65	3272.59	3110.04	3160.74	3160.74	11587247250	3.79289E+11	8.6633	2	119967779	December	2023	Q4	Wednesday	2878.9	2749.53	144.8529	11587247250
12/28/2023	2949.76	2940.36	2820.42	2904.91	2904.91	17704532813	3.48589E+11	-8.8068	2	120112146	December	2023	Q4	Thursday	2880.37	2757.03	145.0905	17704532813
12/29/2023	2970.4	2983.07	2896.63	2956.7	2956.7	18396353078	3.54804E+11	1.7518	2	119990534	December	2023	Q4	Friday	2915.99	2769.94	124.7167	18396353078
12/30/2023	2917.2	2991.28	2907.67	2948.7	2948.7	5936863904	3.53844E+11	-0.2714	2	119999016	December	2023	Q4	Saturday	2944.41	2782.89	100.9054	5936863904
12/31/2023	2875.15	2951.42	2830	2930.91	2930.91	18251971445	3.51709E+11	-0.6069	2	119881872	December	2023	Q4	Sunday	2952.68	2790.83	96.3484	18251971445
1/1/2024	2902.24	2927.37	2841.75	2859.9	2859.9	11724785831	3.43188E+11	-2.4831	2	120036452	January	2024	Q1	Monday	2949.82	2798.02	99.1242	11724785831
1/2/2024	2895.52	3063.58	2844.12	2952.05	2952.05	12656487335	3.54246E+11	3.1217	2	119874454	January	2024	Q1	Tuesday	2959.13	2805.51	95.214	12656487335
1/3/2024	2878.11	2853.7	2775.64	2835.61	2835.61	14398887666	3.40274E+11	-4.1062	2	119932626	January	2024	Q1	Wednesday	2912.68	2809.49	48.1377	14398887666
1/4/2024	2887.83	2911.24	2805.74	2884.49	2884.49	18895739101	3.46139E+11	1.6946	2	120142012	January	2024	Q1	Thursday	2909.77	2816.29	49.2921	18895739101
1/5/2024	2920.91	2930.28	2789.9	2870.5	2870.5	5286741416	3.4446E+11	-0.4875	2	119882830	January	2024	Q1	Friday	2897.45	2824.42	46.2885	5286741416
1/6/2024	2956.57	3031.76	2815.51	2921.66	2921.66	12152652025	3.50599E+11	1.7509	2	119828463	January	2024	Q1	Saturday	2893.59	2835.76	42.2511	12152652025
1/7/2024	3167.81	3155.84	3021.2	3105.94	3105.94	15315830636	3.72713E+11	5.9334	2	119827603	January	2024	Q1	Sunday	2918.59	2850.14	91.3187	15315830636
1/8/2024	2760.36	2840.12	2703.39	2776.94	2776.94	15840604365	3.33233E+11	-11.8477	2	120176314	January	2024	Q1	Monday	2906.74	2849.8	104.6201	15840604365
1/9/2024	3018.58	3005.94	2964.76	2986.66	2986.66	15387986473	3.58399E+11	7.0218	2	120002768	January	2024	Q1	Tuesday	2911.69	2857.91	107.8851	15387986473
1/10/2024	2797.04	2836.68	2743.07	2808.06	2808.06	7016526941	3.36967E+11	-6.3602	2	119963765	January	2024	Q1	Wednesday	2907.75	2863.69	111.5628	7016526941
1/11/2024	2902.19	3019.35	2874.74	2904.53	2904.53	9490933826	3.48543E+11	3.3212	2	120124351	January	2024	Q1	Thursday	2910.61	2868.64	111.1227	9490933826
1/12/2024	3049.96	3152.16	2940.99	3034.48	3034.48	10380732881	3.64138E+11	4.2827	2	120134330	January	2024	Q1	Friday	2934.04	2877.1	118.309	10380732881
1/13/2024	3001.68	2972.78	2889.67	2957.48	2957.48	17066558115	3.54897E+11	-2.6038	2	119932876	January	2024	Q1	Saturday	2939.16	2886.11	118.4589	17066558115
1/14/2024	2926.56	2980.96	2788.26	2870.97	2870.97	9181398086	3.44516E+11	-3.0133	2	120077447	January	2024	Q1	Sunday	2905.59	2889.22	94.11	9181398086
1/15/2024	2935.86	2984.19	2885.93	2904.69	2904.69	8160574458	3.48563E+11	1.1611	2	120108449	January	2024	Q1	Monday	2923.84	2893.46	75.5635	8160574458
1/16/2024	3010.96	3127.77	2996.83	3020.9	3020.9	19361720286	3.62508E+11	3.8467	2	120061860	January	2024	Q1	Tuesday	2928.73	2904.51	81.2055	19361720286
1/17/2024	2903.43	2973.51	2825.01	2912.6	2912.6	5132949277	3.49511E+11	-3.7184	2	119860638	January	2024	Q1	Wednesday	2943.66	2907.71	62.8539	5132949277
1/18/2024	3021.16	3061.69	2970.2	2992.72	2992.72	19967312835	3.59126E+11	2.6772	2	120150353	January	2024	Q1	Thursday	2956.26	2912.78	62.5401	19967312835
1/19/2024	2952.13	3049.26	2960.95	2983.31	2983.31	15152319483	3.57997E+11	-0.3155	2	120015638	January	2024	Q1	Friday	2948.95	2915.9	54.3249	15152319483
1/20/2024	2885.99	3014.76	2915.77	2931.67	2931.67	17427039492	3.51801E+11	-1.7612	2	119912989	January	2024	Q1	Saturday	2945.27	2917.13	54.5252	17427039492
1/21/2024	3140.97	3190.58	3037.78	3159.34	3159.34	9419290945	3.79121E+11	7.2062	2	119970091	January	2024	Q1	Sunday	2986.46	2932.2	87.8126	9419290945
1/22/2024	3016.55	3060.85	2948.7	3042.45	3042.45	5214729165	3.65094E+11	-3.8421	2	119815028	January	2024	Q1	Monday	3006.14	2941.96	81.6531	5214729165
1/23/2024	2810.43	2878.22	2784.31	2833.51	2833.51	16068042778	3.40022E+11	-7.3736	2	119851147	January	2024	Q1	Tuesday	2979.37	2940.64	103.739	16068042778
1/24/2024	2982	3103.53	2967.77	3014.12	3014.12	17512168955	3.61694E+11	5.992	2	120106219	January	2024	Q1	Wednesday	2993.87	2945.12	99.8728	17512168955
1/25/2024	2895.8	2985.42	2898.97	2949.83	2949.83	16107141979	3.53979E+11	-2.1796	2	119800005	January	2024	Q1	Thursday	2987.75	2947.21	101.2614	16107141979
1/26/2024	3015.13	3162.25	2975.69	3074.42	3074.42	7142754310	3.6893E+11	4.0525	2	119966626	January	2024	Q1	Friday	3000.76	2944.34	106.3248	7142754310
1/27/2024	3003.64	3060.91	2863.24	2946.16	2946.16	16301418834	3.5354E+11	-4.3532	2	120009004	January	2024	Q1	Saturday	3002.83	2945.71	104.8868	16301418834
1/28/2024	2994.94	3028.51	2969.14	3003.62	3003.62	16533841732	3.60435E+11	1.9129	2	119821854	January	2024	Q1	Sunday	2980.59	2947.27	79.6341	16533841732
1/29/2024	3042.19	3143.56	3022.42	3056.33	3056.33	14878107735	3.66759E+11	1.7245	2	120189231	January	2024	Q1	Monday	2982.57	2950.86	81.5802	14878107735
1/30/2024	3110.4	3151.62	3062.14	3088.21	3088.21	16491738992	3.70585E+11	1.0324	2	119890450	January	2024	Q1	Tuesday	3018.96	2956.11	57.1627	16491738992
1/31/2024	2892.87	3029.38	2843.6	2925.85	2925.85	17688821595	3.51102E+11	-5.5493	2	119921679	January	2024	Q1	Wednesday	3006.35	2958.3	67.2528	17688821595
2/1/2024	3051.89	3031.51	2902.73	2997.93	2997.93	14204061714	3.59751E+11	2.4044	2	119921577	February	2024	Q1	Thursday	3013.22	2959.83	62.8277	14204061714
2/2/2024	3023.65	3076.83	2946.73	2989.41	2989.41	6329070710	3.58729E+11	-0.2849	2	119892167	February	2024	Q1	Friday	3001.07	2964.96	56.9686	6329070710
2/3/2024	2928.86	3080	2960.69	2977.76	2977.76	12314417145	3.57332E+11	-0.3912	2	119800590	February	2024	Q1	Saturday	3005.59	2968.07	53.0062	12314417145
2/4/2024	3163.33	3294.59	3148.8	3173.79	3173.79	6164740020	3.80855E+11	6.1765	2	120091738	February	2024	Q1	Sunday	3029.9	2978.18	82.6735	6164740020
2/5/2024	3113.91	3156.08	2948.15	3067.39	3067.39	11113145465	3.68087E+11	-3.4688	2	120186738	February	2024	Q1	Monday	3031.48	2983.04	83.3656	11113145465
2/6/2024	2988.71	3002.25	2891.42	2936.47	2936.47	11106597337	3.52376E+11	-4.4585	2	119889717	February	2024	Q1	Tuesday	3009.8	2977.39	85.8462	11106597337
2/7/2024	3108.97	3195.91	3013.65	3113.03	3113.03	5990147662	3.73563E+11	5.6716	2	120065219	February	2024	Q1	Wednesday	3036.54	2988.59	84.4798	5990147662
2/8/2024	3226.12	3325.27	3125.28	3211.55	3211.55	10232308010	3.85386E+11	3.0677	2	120096759	February	2024	Q1	Thursday	3067.06	2996.09	104.4348	10232308010
2/9/2024	3084.83	3204.54	3069.04	3126.47	3126.47	6664971482	3.75176E+11	-2.7213	2	120139370	February	2024	Q1	Friday	3086.64	3006.7	100.2139	6664971482
2/10/2024	2981.79	2942.07	2888.67	2924.34	2924.34	17123528150	3.50921E+11	-6.9119	2	119969052	February	2024	Q1	Saturday	3079.01	3007.36	111.3069	17123528150
2/11/2024	2976.8	3122.19	2981.27	3009.09	3009.09	19215320389	3.61091E+11	2.8166	2	119921172	February	2024	Q1	Sunday	3055.48	3006.51	105.17	19215320389
2/12/2024	3206.86	3242.86	3067.48	3151.06	3151.06	6084747129	3.78127E+11	4.5053	2	119930118	February	2024	Q1	Monday	3067.43	3012.97	111.3242	6084747129
2/13/2024	3012.82	3080.78	2898.72	2994.9	2994.9	19326728109	3.59388E+11	-5.2143	2	120085049	February	2024	Q1	Tuesday	3075.78	3017.1	101.6373	19326728109
2/14/2024	3102.07	3127.52	3003.7	3088.76	3088.76	12838648990	3.70651E+11	3.0387	2	120126712	February	2024	Q1	Wednesday	3072.31	3023.23	100.563	12838648990
2/15/2024	3118.48	3204.36	3043.46	3116.9	3116.9	9493485169	3.74028E+11	0.9029	2	119872646	February	2024	Q1	Thursday	3058.79	3026.43	83.6641	9493485169
2/16/2024	2950.27	3038.42	2963.1	2982.4	2982.4	6152931129	3.57887E+11	-4.5099	2	119948376	February	2024	Q1	Friday	3038.21	3028.76	81.9425	6152931129
2/17/2024	3013.85	3138.22	2934.59	3053.35	3053.35	12509364021	3.66403E+11	2.324	2	120160776	February	2024	Q1	Saturday	3056.64	3030.78	64.7731	12509364021
2/18/2024	2769.02	2824.78	2708.05	2800.33	2800.33	16917733167	3.3604E+11	-9.0355	2	120122677	February	2024	Q1	Sunday	3026.81	3024.68	117.1752	16917733167
2/19/2024	2941.79	3062.64	2933.72	2979.15	2979.15	15606297159	3.57498E+11	6.0024	2	120193943	February	2024	Q1	Monday	3002.26	3026.26	104.0778	15606297159
2/20/2024	3076.35	3163.95	2922.76	3042.32	3042.32	5753390172	3.65079E+11	2.0765	2	120101699	February	2024	Q1	Tuesday	3009.03	3022.36	105.0579	5753390172
2/21/2024	2946.33	2983.92	2886.83	2964.1	2964.1	6093527531	3.55691E+11	-2.6392	2	119957278	February	2024	Q1	Wednesday	2991.22	3019.75	99.7203	6093527531
2/22/2024	3139.34	3321.14	3114.74	3195.86	3195.86	11043099239	3.83504E+11	7.2521	2	120036255	February	2024	Q1	Thursday	3002.5	3031.83	118.9229	11043099239
2/23/2024	3007.58	3008.99	2860.12	2952.18	2952.18	9429357411	3.54262E+11	-8.2543	2	120064406	February	2024	Q1	Friday	2998.18	3029.77	120.3146	9429357411
2/24/2024	3079.24	3140.27	2931.36	3032.68	3032.68	8485764846	3.63922E+11	2.6545	2	119831382	February	2024	Q1	Saturday	2995.23	3032.53	118.9813	8485764846
2/25/2024	3132.31	3179.35	2993.46	3079.62	3079.62	9215067484	3.69554E+11	1.524	2	120017799	February	2024	Q1	Sunday	3035.13	3032.7	84.5881	9215067484
2/26/2024	3248.78	3264.86	3155.5	3185.71	3185.71	17052241149	3.82285E+11	3.3303	2	120083728	February	2024	Q1	Monday	3064.64	3040.69	96.9331	17052241149
2/27/2024	2918.21	3047.98	2906.99	2956.78	2956.78	18938420804	3.54813E+11	-7.7427	2	119866929	February	2024	Q1	Tuesday	3052.42	3039.12	105.2507	18938420804
2/28/2024	3152.78	3279.1	3047.26	3165.92	3165.92	11076540418	3.79911E+11	6.6062	2	120112253	February	2024	Q1	Wednesday	3081.25	3042.78	104.6661	11076540418
2/29/2024	3106.67	3133.78	3035.36	3074.91	3074.91	18591665032	3.68989E+11	-2.96	2	120033509	February	2024	Q1	Thursday	3063.97	3042.33	91.7831	18591665032
3/1/2024	3020.28	3046.07	2942.76	2996.78	2996.78	9822435519	3.59614E+11	-2.6069	2	120180889	March	2024	Q1	Friday	3070.34	3044.7	83.9424	9822435519
3/2/2024	3070.38	3201.8	3050.84	3113.49	3113.49	12146554795	3.73619E+11	3.7484	2	119816969	March	2024	Q1	Saturday	3081.89	3048.55	83.4549	12146554795
3/3/2024	3132.75	3196.61	3030.62	3093.67	3093.67	8390434967	3.7124E+11	-0.6407	2	119906130	March	2024	Q1	Sunday	3083.89	3052.03	83.5601	8390434967
3/4/2024	2997.55	3126.97	2950.78	3030.95	3030.95	14607140633	3.63714E+11	-2.069	2	120040622	March	2024	Q1	Monday	3061.79	3053.8	71.7739	14607140633
3/5/2024	3051.71	3187.39	2968.51	3085.8	3085.8	19684716728	3.70296E+11	1.7773	2	119918624	March	2024	Q1	Tuesday	3080.22	3050.87	54.8959	19684716728
3/6/2024	3055.16	3112.41	3009.7	3050.65	3050.65	14052396441	3.66078E+11	-1.1522	2	120085770	March	2024	Q1	Wednesday	3063.75	3050.31	40.2336	14052396441
3/7/2024	3103.33	3195.8	3063.23	3091.84	3091.84	10367211262	3.71021E+11	1.3322	2	120103602	March	2024	Q1	Thursday	3066.17	3055.49	41.505	10367211262
3/8/2024	3147.08	3165.92	3099.67	3137.04	3137.04	14717261690	3.76444E+11	1.4407	2	119841006	March	2024	Q1	Friday	3086.21	3056.29	35.9017	14717261690
3/9/2024	3159.79	3289.56	3096.5	3212.28	3212.28	6843810177	3.85474E+11	2.3425	2	120005542	March	2024	Q1	Saturday	3100.32	3056.31	59.8466	6843810177
3/10/2024	3032.86	3003.29	2905.27	2987.75	2987.75	18329886204	3.5853E+11	-7.5153	2	120003556	March	2024	Q1	Sunday	3085.19	3051.69	73.6143	18329886204
3/11/2024	3228.27	3312.14	3209.92	3258.82	3258.82	12546259262	3.91059E+11	8.3182	2	119947712	March	2024	Q1	Monday	3117.74	3062.84	93.366	12546259262
3/12/2024	2889.99	2985.75	2835.02	2933.46	2933.46	11740246131	3.52015E+11	-11.0914	2	120173170	March	2024	Q1	Tuesday	3095.98	3060.32	116.8524	11740246131
3/13/2024	3126.85	3137.06	2970.76	3078.98	3078.98	13787971827	3.69477E+11	4.7261	2	120131003	March	2024	Q1	Wednesday	3100.02	3057.91	115.5037	13787971827
3/14/2024	3196.95	3231.85	3031	3139.73	3139.73	14371757942	3.76767E+11	1.9349	2	120078884	March	2024	Q1	Thursday	3106.87	3062.74	116.3533	14371757942
3/15/2024	3161.88	3174.7	3000.91	3116.73	3116.73	6076637093	3.74008E+11	-0.7377	2	120085731	March	2024	Q1	Friday	3103.96	3063.67	115.727	6076637093
3/16/2024	3083.8	3109.15	3003.96	3046.09	3046.09	15239258318	3.6553E+11	-2.3192	2	119984686	March	2024	Q1	Saturday	3080.22	3061.31	106.48	15239258318
3/17/2024	3100.09	3121.98	2984.14	3080.96	3080.96	8628975205	3.69715E+11	1.1319	2	120168398	March	2024	Q1	Sunday	3093.54	3064.6	98.5191	8628975205
3/18/2024	3066.17	3115.22	2995.32	3059.94	3059.94	15709289488	3.67193E+11	-0.6869	2	120077838	March	2024	Q1	Monday	3065.13	3064.82	66.3282	15709289488
3/19/2024	3003.62	3093.64	2948.8	3054.07	3054.07	17338021916	3.66489E+11	-0.1922	2	120091592	March	2024	Q1	Tuesday	3082.36	3073.28	34.4105	17338021916
3/20/2024	3159.49	3195.08	3074.39	3171.1	3171.1	17059377613	3.80532E+11	3.6904	2	120144676	March	2024	Q1	Wednesday	3095.52	3079.67	47.8819	17059377613
3/21/2024	3117.71	3215.52	3032.84	3133.67	3133.67	13287514511	3.76041E+11	-1.1943	2	119909629	March	2024	Q1	Thursday	3094.65	3082.72	46.9959	13287514511
3/22/2024	3022.41	3138.36	2966.39	3051.73	3051.73	12802548385	3.66208E+11	-2.6849	2	120122828	March	2024	Q1	Friday	3085.37	3085.64	48.3096	12802548385
3/23/2024	3209.7	3266.15	3145.61	3181.27	3181.27	7143139420	3.81752E+11	4.0719	2	119878096	March	2024	Q1	Saturday	3104.68	3085.15	56.3434	7143139420
3/24/2024	3135.59	3202.66	3060.6	3136.1	3136.1	16630192256	3.76332E+11	-1.4402	2	119938137	March	2024	Q1	Sunday	3112.55	3091.28	56.3294	16630192256
3/25/2024	3125.58	3237	3053.4	3178.85	3178.85	9071140707	3.81462E+11	1.3448	2	119934244	March	2024	Q1	Monday	3129.54	3096.16	55.7448	9071140707
3/26/2024	3131.14	3278.1	3046.86	3166.58	3166.58	12450431342	3.7999E+11	-0.3874	2	120191410	March	2024	Q1	Tuesday	3145.61	3099.06	45.6663	12450431342
3/27/2024	3074.75	3123.09	3032.5	3052.38	3052.38	9264111394	3.66285E+11	-3.7416	2	120142615	March	2024	Q1	Wednesday	3128.65	3094.61	55.5909	9264111394
3/28/2024	3024.29	3143.43	3043.33	3076.46	3076.46	7007425445	3.69175E+11	0.7827	2	120080468	March	2024	Q1	Thursday	3120.48	3098.6	58.841	7007425445
3/29/2024	3228.45	3202.5	3153.13	3183.72	3183.72	14443365453	3.82047E+11	3.3693	2	120090823	March	2024	Q1	Friday	3139.34	3099.19	54.0944	14443365453
3/30/2024	3174.92	3229.34	3078.97	3175.54	3175.54	5814980522	3.81065E+11	-0.2578	2	120024829	March	2024	Q1	Saturday	3138.52	3102.55	53.3929	5814980522
3/31/2024	3125.48	3185.17	3022.74	3127.9	3127.9	16229678512	3.75348E+11	-1.5229	2	120178836	March	2024	Q1	Sunday	3137.35	3106.92	53.5445	16229678512
4/1/2024	3153.55	3201.5	3102.74	3141.93	3141.93	9763801929	3.77032E+11	0.4465	2	119998504	April	2024	Q2	Monday	3132.07	3107.87	50.5072	9763801929
4/2/2024	3279.89	3319.77	3164.32	3237.83	3237.83	5002020395	3.8854E+11	2.9619	2	119952207	April	2024	Q2	Tuesday	3142.25	3112.67	63.998	5002020395
4/3/2024	3072.66	3164.67	2985.05	3091.48	3091.48	12666937089	3.70977E+11	-4.7342	2	119865214	April	2024	Q2	Wednesday	3147.84	3114.69	56.0609	12666937089
4/4/2024	3208.54	3269.57	3088.22	3185.86	3185.86	5702778628	3.82303E+11	2.9625	2	120114482	April	2024	Q2	Thursday	3163.47	3118.02	47.431	5702778628
